,kms_driven,owner,mileage,power,brand,engine,age,city,city_tier,price
1146,26000.0,1,42.0,16.7,Yamaha,150,6,Bangalore,1,85000.0
1147,,1,37.0,19.8,Royal,350,3,Delhi,1,140000.0
1148,4.0,1,55.0,7.91,Hero,100,1,Delhi,1,74000.0
1149,,1,65.0,10.0,Honda,125,10,Kolkata,1,35000.0
1150,13800.0,1,40.0,19.8,Royal,350,6,Gurgaon,3,123250.0
1151,7000.0,1,,18.23,Yamaha,150,1,Vellore,2,172000.0
1152,35000.0,1,55.0,,Hero,110,9,Noida,3,30000.0
1153,35000.0,2,29.0,26.15,Honda,,11,Delhi,1,37038.0
1154,33034.0,2,35.0,19.0,Bajaj,,6,Delhi,1,39450.0
1155,20000.0,1,40.0,19.0,Bajaj,220,5,Bangalore,1,69400.0
1156,,1,37.0,19.1,Royal,350,2,Siliguri,2,134200.0
1157,8300.0,1,40.0,24.2,Bajaj,200,8,Gurdaspur,3,52500.0
1158,40000.0,1,40.0,19.8,Royal,350,7,Kanpur,3,111000.0
1159,,1,80.0,9.1,Bajaj,,7,Jaipur,2,21500.0
1160,,1,70.0,,Bajaj,,7,Jaipur,2,38800.0
1161,,3,40.0,20.7,TVS,,5,Pali,3,56400.0
1162,,1,65.0,15.0,Bajaj,150,3,Dakshina kannada,3,90000.0
1163,12000.0,1,52.0,12.9,Yamaha,150,4,24 pargana,3,67900.0
1164,3745.0,1,25.0,27.2,Royal,500,4,Mohali,3,171700.0
1165,,1,58.0,13.0,Yamaha,150,7,Hyderabad,1,54000.0
1166,46000.0,1,55.0,8.9,Hero,125,12,Amritsar,2,22000.0
1167,29000.0,1,43.0,20.3,Yamaha,250,5,Delhi,1,65000.0
1168,,1,52.0,15.44,Honda,,5,Mumbai,1,60000.0
1169,31000.0,1,57.0,11.8,Bajaj,150,4,Betia,3,40000.0
1170,,1,42.0,23.2,Bajaj,,6,Thane,3,51500.0
1171,1700.0,1,35.0,19.8,Royal,,2,Chennai,1,190000.0
1172,76544.0,1,65.0,,Hero,150,8,Delhi,1,21100.0
1173,52000.0,1,65.0,,Bajaj,135,12,Agra,2,12000.0
1174,,1,,34.5,Bajaj,,4,Delhi,1,142000.0
1175,21500.0,1,42.0,16.7,Yamaha,150,5,Howrah,3,90000.0
1176,46000.0,1,5.0,8.2,Hero,100,11,Noida,3,19051.0
1177,16756.0,1,28.0,31.5,Kawasaki,,7,Delhi,1,138029.0
1178,2829.0,1,35.0,19.8,Royal,350,3,Delhi,1,165000.0
1179,9488.0,1,35.0,19.8,Royal,350,4,Delhi,1,150000.0
1180,33000.0,1,45.0,13.0,Yamaha,150,12,Chennai,1,22000.0
1181,,1,52.0,15.44,Honda,,6,Delhi,1,40000.0
1182,20000.0,1,,16.1,TVS,,4,Indore,2,75000.0
1183,34000.0,2,37.0,19.8,Royal,350,8,Chennai,1,85000.0
1184,14000.0,1,,8.25,Honda,110,4,Kolkata,1,55000.0
1185,13800.0,1,75.0,9.0,Hero,125,3,Delhi,1,55000.0
1186,23385.0,2,65.0,,Hero,150,7,,3,20517.0
1187,9500.0,1,35.0,19.8,Royal,350,6,Indore,2,123500.0
1188,19456.0,1,65.0,17.0,Bajaj,180,6,Bangalore,1,56213.0
1189,63000.0,1,37.0,19.8,Royal,350,6,Bangalore,1,90000.0
1190,28000.0,1,,14.6,Suzuki,150,4,Vadodara,2,73100.0
1191,,1,60.0,15.2,TVS,160,4,Jodhpur,2,56000.0
1192,5411.0,1,55.0,,Hero,110,4,Mumbai,1,62000.0
1193,,1,60.0,15.2,TVS,160,8,Bangalore,1,47175.0
1194,,1,82.4,10.9,Bajaj,125,11,Jaipur,2,13000.0
1195,31000.0,1,42.0,16.7,Yamaha,150,9,Hubli,3,64700.0
1196,47000.0,1,38.0,21.0,Bajaj,220,7,Jaipur,2,54000.0
1197,26000.0,2,40.0,19.8,Royal,350,10,Hyderabad,1,70000.0
1198,2200.0,1,26.0,42.3,KTM,390,3,Delhi,1,225000.0
1199,25000.0,1,40.0,19.8,Royal,350,7,Ghaziabad,2,100000.0
1200,,1,65.0,14.85,Bajaj,150,11,Jaipur,2,22000.0
1201,,1,65.0,15.0,Bajaj,150,6,Jaipur,2,51900.0
1202,,1,35.0,24.5,Bajaj,,5,Mumbai,1,86000.0
1203,37000.0,1,38.0,21.0,Bajaj,,4,Mumbai,1,80000.0
1204,51000.0,1,65.0,17.0,Bajaj,180,6,Mumbai,1,52000.0
1205,26000.0,1,65.0,15.0,Bajaj,180,13,Delhi,1,15000.0
1206,,2,42.0,23.2,Bajaj,,3,Delhi,1,59000.0
1207,22000.0,2,65.0,17.0,Bajaj,180,5,Mumbai,1,59900.0
1208,,1,60.0,15.2,TVS,160,5,Ajmer,2,51000.0
1209,8000.0,1,45.0,17.0,Bajaj,180,8,Bangalore,1,41400.0
1210,22000.0,1,65.0,,Bajaj,125,5,Jaipur,2,40000.0
1211,28000.0,1,57.0,12.0,Bajaj,125,4,Ahmedabad,1,40000.0
1212,2000.0,1,55.0,7.91,Hero,100,2,Delhi,1,67000.0
1213,5100.0,2,43.0,20.3,Yamaha,250,5,24 pargana,3,80400.0
1214,12036.0,1,40.0,19.8,Royal,350,7,Gurgaon,3,99902.0
1215,24500.0,3,40.0,14.6,Suzuki,150,6,Delhi,1,43000.0
1216,40000.0,1,,14.6,Suzuki,150,4,Hyderabad,1,70900.0
1217,4730.0,1,40.0,19.8,Royal,350,6,Ghaziabad,2,96000.0
1218,38000.0,2,29.0,26.15,Honda,,7,Mumbai,1,75000.0
1219,1003.0,1,,27.0,Jawa,,2,Hyderabad,1,175000.0
1220,,1,35.0,24.5,Bajaj,,6,Hyderabad,1,94100.0
1221,20000.0,1,60.0,14.0,Honda,150,8,Ambala,3,23000.0
1222,,1,45.0,17.2,TVS,180,5,Jodhpur,2,54000.0
1223,,1,60.0,15.2,TVS,160,2,Delhi,1,61400.0
1224,28000.0,1,65.0,15.0,Bajaj,180,11,Mumbai,1,24000.0
1225,20000.0,1,25.0,27.2,Royal,500,5,Bangalore,1,135000.0
1226,57000.0,1,53.0,14.0,Hero,150,15,Ghaziabad,2,10500.0
1227,60000.0,1,55.0,7.5,Hero,100,21,Bangalore,1,10000.0
1228,37650.0,2,40.0,19.8,Royal,350,5,Noida,3,120000.0
1229,26000.0,1,35.0,19.8,Royal,350,5,Alwar,3,135000.0
1230,,1,65.0,15.0,Bajaj,150,3,Ranchi,3,60000.0
1231,28360.0,1,35.0,19.8,Royal,350,4,Chennai,1,148700.0
1232,10000.0,1,62.0,11.64,Bajaj,125,2,Hyderabad,1,100000.0
1233,25000.0,1,40.0,19.0,Bajaj,220,7,Thane,3,70000.0
1234,,1,60.0,15.2,TVS,160,15,Ajmer,2,17000.0
1235,,1,65.0,14.85,Bajaj,150,8,Mumbai,1,37000.0
1236,,1,65.0,14.85,Bajaj,150,11,Mumbai,1,23000.0
1237,,1,35.0,23.19,Bajaj,,9,Mumbai,1,50000.0
1238,50000.0,1,38.0,21.0,Bajaj,220,5,Mumbai,1,72000.0
1239,23000.0,1,,,Hero,125,3,Ahmedabad,1,60000.0
1240,95000.0,fourth owner or more,,15.6,TVS,,1,Ajmer,2,52000.0
1241,,1,60.0,15.2,TVS,160,5,Jodhpur,2,51000.0
1242,36282.0,1,35.0,19.8,Royal,350,9,Delhi,1,110000.0
1243,35000.0,1,,16.1,TVS,,4,Hyderabad,1,75000.0
1244,23000.0,1,63.0,14.0,Suzuki,150,3,Hyderabad,1,85000.0
1245,,1,84.0,8.25,Honda,110,5,Ahmedabad,1,42500.0
1246,1700.0,1,31.85,29.63,Husqvarna,,2,Hyderabad,1,180000.0
1247,72000.0,1,55.0,8.9,Hero,125,16,Delhi,1,5850.0
1248,,1,65.0,10.0,Honda,125,7,Ahmedabad,1,35000.0
1249,,1,104.0,8.2,Bajaj,100,4,Bangalore,1,45000.0
1250,30000.0,2,35.0,19.8,Royal,350,6,Ahmedabad,1,130000.0
1251,10500.0,1,15.0,139.0,Kawasaki,,3,Delhi,1,760000.0
1252,45000.0,1,53.0,12.0,Suzuki,150,20,Chennai,1,3900.0
1253,22000.0,1,29.0,26.15,Honda,,11,Thane,3,50000.0
1254,,1,35.0,23.19,Bajaj,200,10,Bangalore,1,42500.0
1255,7226.0,1,40.0,19.8,Royal,350,4,Mumbai,1,120000.0
1256,,1,40.0,20.7,TVS,,5,Mumbai,1,70000.0
1257,38000.0,2,65.0,15.0,Bajaj,180,9,Faridabad,2,31500.0
1258,58000.0,1,38.0,21.0,Bajaj,220,9,Delhi,1,34600.0
1259,,1,65.0,10.0,Honda,125,10,Ahmedabad,1,30000.0
1260,97000.0,fourth owner or more,25.0,42.9,KTM,390,4,Mumbai,1,104000.0
1261,11000.0,1,,18.7,Yamaha,150,4,Mumbai,1,140000.0
1262,,1,35.0,24.16,Bajaj,,7,Bangalore,1,84000.0
1263,3574.0,1,,26.1,Suzuki,250,3,Delhi,1,128000.0
1264,98000.0,2,38.0,21.0,Bajaj,220,6,Bangalore,1,53000.0
1265,,fourth owner or more,35.0,24.16,Bajaj,,7,Jaipur,2,47040.0
1266,,fourth owner or more,35.0,23.19,Bajaj,,10,Jaipur,2,24000.0
1267,,fourth owner or more,35.0,23.19,Bajaj,,9,Jaipur,2,27000.0
1268,,1,65.0,14.85,Bajaj,150,7,Jaipur,2,41000.0
1269,16580.0,1,,18.7,Yamaha,150,4,Bangalore,1,97000.0
1270,4578.0,1,52.0,12.9,Yamaha,150,4,Delhi,1,76000.0
1271,23910.0,2,40.0,17.0,Hero,223,14,Mumbai,1,25000.0
1272,25300.0,1,38.0,21.0,Bajaj,,8,Bangalore,1,56000.0
1273,3450.0,1,62.0,11.64,Bajaj,125,2,Howrah,3,80000.0
1274,84000.0,1,62.0,11.64,Bajaj,125,2,Mumbai,1,62000.0
1275,,1,65.0,14.85,Bajaj,150,8,Jaipur,2,37000.0
1276,,1,58.0,13.0,Yamaha,150,13,Jaipur,2,30000.0
1277,,1,45.0,17.3,TVS,180,4,Ludhiana,2,55000.0
1278,,1,40.0,20.23,TVS,,3,Hyderabad,1,110000.0
1279,10000.0,1,43.0,20.3,Yamaha,250,3,Bangalore,1,130000.0
1280,30000.0,1,29.0,26.15,Honda,,11,Rudrapur,3,46800.0
1281,3700.0,1,,19.8,Royal,350,3,Delhi,1,144500.0
1282,48853.0,1,38.0,21.0,Bajaj,220,6,Hyderabad,1,85000.0
1283,25000.0,1,30.0,19.8,Royal,350,15,Thiruvananthapuram,2,78000.0
1284,,1,60.0,15.2,TVS,160,12,Thane,3,15000.0
1285,,1,58.0,13.0,Yamaha,150,6,Tumkur,3,55000.0
1286,85000.0,3,38.0,21.0,Bajaj,220,6,Jaipur,2,46000.0
1287,,1,52.0,15.44,Honda,,5,Bangalore,1,80000.0
1288,,1,65.0,10.0,Honda,125,6,Mumbai,1,52000.0
1289,,1,,39.42,Bajaj,,2,Mumbai,1,165000.0
1290,21000.0,1,32.0,27.2,Royal,500,6,Delhi,1,160000.0
1291,49000.0,3,38.0,21.0,Bajaj,220,5,Mumbai,1,58900.0
1292,39000.0,1,62.0,11.64,Bajaj,125,2,Mumbai,1,73000.0
1293,,1,65.0,14.85,Bajaj,150,13,Mumbai,1,16000.0
1294,93000.0,1,62.0,11.64,Bajaj,125,2,Mumbai,1,59700.0
1295,29700.0,1,,29.6,KTM,250,5,Mumbai,1,140000.0
1296,6500.0,2,35.0,24.8,UM,,4,,3,100000.0
1297,10000.0,1,55.0,8.0,Hero,,3,Gurgaon,3,45000.0
1298,,1,42.0,23.17,Bajaj,200,10,Mumbai,1,26200.0
1299,,2,52.0,15.44,Honda,,6,Bangalore,1,56400.0
1300,5200.0,1,57.0,11.8,Bajaj,150,5,Hyderabad,1,37500.0
1301,54500.0,2,55.0,7.5,Hero,100,14,Delhi,1,15500.0
1302,10000.0,1,55.0,7.91,Hero,,2,Ahmedabad,1,70000.0
1303,19000.0,1,,,Bajaj,,4,Delhi,1,78000.0
1304,,1,60.0,14.0,Honda,150,11,Pune,1,41111.0
1305,45000.0,1,45.0,13.0,Yamaha,150,7,Pune,1,55000.0
1306,26079.0,1,,29.6,KTM,250,4,Bangalore,1,170000.0
1307,2450.0,1,,27.0,Jawa,,3,Pune,1,150000.0
1308,72000.0,3,62.0,11.64,Bajaj,125,1,Mumbai,1,55300.0
1309,29000.0,1,45.0,17.0,Bajaj,180,7,Mumbai,1,47000.0
1310,13500.0,1,35.0,25.1,KTM,200,4,Mumbai,1,165000.0
1311,38000.0,1,60.0,8.5,Mahindra,110,8,Mumbai,1,30000.0
1312,7000.0,1,,,Bajaj,,3,Delhi,1,85000.0
1313,15000.0,1,57.0,11.8,Bajaj,150,6,Delhi,1,38000.0
1314,,1,60.0,15.2,TVS,160,5,Delhi,1,69000.0
1315,28000.0,1,22.0,33.0,TVS,,4,Delhi,1,175000.0
1316,,1,42.0,23.2,Bajaj,,4,Delhi,1,90000.0
1317,,1,58.0,13.0,Yamaha,150,10,Ahmedabad,1,35000.0
1318,9590.0,1,45.0,15.3,Bajaj,,4,Delhi,1,82000.0
1319,7541.0,1,,27.0,Jawa,,3,Delhi,1,144000.0
1320,,1,40.0,20.23,TVS,,3,Delhi,1,98000.0
1321,14000.0,1,57.0,11.8,Bajaj,150,5,Delhi,1,39000.0
1322,16000.0,1,35.0,25.1,KTM,200,4,Delhi,1,175000.0
1323,18000.0,1,35.0,19.8,Royal,350,4,Delhi,1,136000.0
1324,28000.0,1,37.0,19.8,Royal,350,7,Delhi,1,85000.0
1325,,1,40.0,20.7,TVS,,5,Delhi,1,75000.0
1326,,1,58.0,13.0,Yamaha,150,4,Delhi,1,85000.0
1327,15000.0,1,35.0,19.8,Royal,350,4,Delhi,1,145000.0
1328,28000.0,2,65.0,17.0,Bajaj,180,5,Jaipur,2,58700.0
1329,,1,65.0,14.85,Bajaj,150,9,Delhi,1,29000.0
1330,16000.0,1,,8.2,TVS,110,3,Delhi,1,52000.0
1331,19000.0,1,65.0,,Hero,150,9,Delhi,1,28500.0
1332,3800.0,1,,20.2,Royal,,1,Mumbai,1,233437.0
1333,7500.0,1,,19.8,Royal,350,2,Mumbai,1,181562.0
1334,,1,65.0,10.0,Honda,125,3,Chandigarh,2,75000.0
1335,,1,40.0,20.7,TVS,,5,Delhi,1,61000.0
1336,,2,80.0,7.7,Bajaj,100,9,Delhi,1,25000.0
1337,23000.0,2,35.0,19.8,Royal,350,5,Kolhapur,3,150000.0
1338,,3,38.0,26.15,Honda,,9,Kolkata,1,50300.0
1339,21000.0,1,,29.6,KTM,250,3,Kolkata,1,167600.0
1340,12000.0,1,52.0,12.9,Yamaha,150,4,Kolkata,1,70000.0
1341,12000.0,1,,47.0,Royal,650,5,Bangalore,1,300000.0
1342,50562.0,1,42.0,16.7,Yamaha,150,9,Pune,1,59999.0
1343,15000.0,2,25.0,27.2,Royal,500,8,Noida,3,110000.0
1344,23000.0,1,45.0,14.3,Bajaj,,5,Faridabad,2,53500.0
1345,40600.0,1,35.0,19.8,Royal,350,6,Delhi,1,120000.0
1346,23000.0,1,37.0,19.8,Royal,350,6,Bangalore,1,125000.0
1347,100000.0,fourth owner or more,30.0,28.0,Hyosung,,10,Bangalore,1,138900.0
1348,,fourth owner or more,40.0,20.21,TVS,,1,Jaipur,2,61000.0
1349,89000.0,1,64.0,13.0,Bajaj,,7,Jaipur,2,29000.0
1350,84000.0,fourth owner or more,38.0,21.0,Bajaj,,4,Jaipur,2,41000.0
1351,75000.0,1,62.0,11.64,Bajaj,125,2,Jaipur,2,65000.0
1352,,2,65.0,15.0,Bajaj,150,4,Jaipur,2,50000.0
1353,89000.0,fourth owner or more,,,KTM,,2,Bangalore,1,72000.0
1354,8015.0,1,55.0,8.2,Hero,100,3,Delhi,1,45000.0
1355,26000.0,1,40.0,19.8,Royal,350,10,Gurgaon,3,65000.0
1356,,2,58.0,13.0,Yamaha,150,9,Durgapur,2,27000.0
1357,72000.0,2,45.0,13.0,Yamaha,150,8,Amritsar,2,38800.0
1358,16000.0,1,25.0,42.9,KTM,390,2,Hyderabad,1,265000.0
1359,,fourth owner or more,35.0,24.16,Bajaj,,7,Mumbai,1,48400.0
1360,1000.0,1,22.0,33.0,TVS,,1,Delhi,1,260000.0
1361,,1,52.0,15.44,Honda,,3,Ahmedabad,1,72500.0
1362,,1,52.0,15.44,Honda,,3,Ahmedabad,1,81800.0
1363,60000.0,1,40.0,14.6,Suzuki,150,6,Mysore,2,58000.0
1364,16000.0,1,40.0,19.8,Royal,350,8,Bhubaneshwar,3,115000.0
1365,4578.0,1,32.0,27.2,Royal,500,11,Bhiwandi,2,90000.0
1366,17960.0,1,40.0,19.8,Royal,350,7,Delhi,1,90000.0
1367,14733.0,1,35.0,19.8,Royal,350,7,Ghaziabad,2,85000.0
1368,,1,104.0,8.1,Bajaj,100,6,Pune,1,42000.0
1369,,1,42.0,23.2,Bajaj,,4,Bangalore,1,94000.0
1370,14000.0,1,26.0,42.3,KTM,390,3,Gurgaon,3,173175.0
1371,550000.0,2,38.0,18.28,Honda,150,8,Nagpur,2,50000.0
1372,23000.0,1,81.0,8.2,Hero,100,12,Delhi,1,22000.0
1373,240000.0,1,75.0,9.0,Hero,125,12,Shahganj,3,26000.0
1374,,fourth owner or more,45.0,17.2,TVS,180,12,Patna,2,23000.0
1375,35000.0,1,65.0,15.0,Bajaj,180,15,Patna,2,11500.0
1376,28000.0,2,,,KTM,390,7,Hyderabad,1,130000.0
1377,22800.0,1,42.0,16.0,Yamaha,150,4,Patna,2,77400.0
1378,1600.0,1,,20.2,Royal,,2,Gurgaon,3,180000.0
1379,9186.0,1,,18.7,Yamaha,150,3,Delhi,1,128000.0
1380,88000.0,1,40.0,17.0,Hero,223,10,Chennai,1,22000.0
1381,12897.0,1,81.0,8.2,Hero,100,4,Chandigarh,2,60000.0
1382,,1,35.0,23.19,Bajaj,,10,Mumbai,1,43000.0
1383,47000.0,1,40.0,19.0,Bajaj,220,9,Delhi,1,33300.0
1384,,1,37.0,19.8,Royal,350,5,Chandigarh,2,152000.0
1385,20000.0,1,35.0,24.6,KTM,200,5,Bangalore,1,130000.0
1386,15000.0,1,55.0,8.0,Hero,,8,Delhi,1,34000.0
1387,25150.0,2,25.0,26.45,Mahindra,300,6,Delhi,1,110000.0
1388,30000.0,1,42.0,16.0,Yamaha,150,7,Patna,2,65000.0
1389,11012.0,1,32.0,27.2,Royal,500,9,Jaipur,2,118200.0
1390,,1,45.0,17.2,TVS,180,7,Delhi,1,46000.0
1391,17000.0,1,55.0,8.9,Hero,125,8,Murad nagar,3,30000.0
1392,25000.0,1,35.0,24.6,KTM,200,6,Hyderabad,1,120000.0
1393,10600.0,1,32.0,27.2,Royal,500,6,Pune,1,130000.0
1394,12200.0,2,42.0,16.7,Yamaha,150,9,Bangalore,1,70000.0
1395,,2,60.0,15.2,TVS,160,4,Thane,3,77812.0
1396,28655.0,1,75.0,9.0,Hero,125,10,Delhi,1,22000.0
1397,32000.0,1,35.0,19.8,Royal,350,7,Delhi,1,90000.0
1398,17600.0,2,35.0,19.8,Royal,350,7,Delhi,1,95000.0
1399,,1,65.0,14.85,Bajaj,150,11,Ahmedabad,1,21200.0
1400,45000.0,1,65.0,7.7,Hero,100,16,Ahmedabad,1,16939.0
1401,2977.0,1,81.0,8.2,Hero,100,10,Ahmedabad,1,24100.0
1402,10000.0,1,,18.7,Yamaha,150,4,Surat,2,110000.0
1403,16000.0,1,38.0,21.0,Bajaj,,10,Jaipur,2,34700.0
1404,2400.0,1,35.0,18.76,Bajaj,,2,Motihari,3,115000.0
1405,25000.0,1,65.0,15.0,Bajaj,180,12,Bangalore,1,22000.0
1406,50000.0,1,35.0,19.8,Royal,350,7,Ludhiana,2,115500.0
1407,6500.0,1,,,Hero,100,6,Akkalkot,3,23500.0
1408,,1,,34.5,Bajaj,,5,Thane,3,119400.0
1409,5500.0,1,35.0,19.0,Bajaj,,3,Pune,1,110000.0
1410,32000.0,1,45.0,14.3,Bajaj,,4,Bhiwani,3,46500.0
1411,,1,38.0,25.7,Honda,,4,Patna,2,180000.0
1412,21100.0,2,45.0,13.0,Yamaha,150,8,Jaipur,2,45000.0
1413,16200.0,1,,18.7,Yamaha,,3,Salem,2,140000.0
1414,15500.0,1,63.0,14.0,Suzuki,150,3,Mumbai,1,92000.0
1415,15241.0,1,38.0,21.0,Bajaj,220,6,Delhi,1,63000.0
1416,,2,74.0,9.5,TVS,110,4,Delhi,1,30000.0
1417,16500.0,2,35.0,24.6,KTM,200,3,Faridabad,2,155000.0
1418,22000.0,1,38.0,21.0,Bajaj,220,12,Dehradun,3,40000.0
1419,20000.0,1,,29.6,KTM,250,5,Bangalore,1,190000.0
1420,,1,65.0,14.85,Bajaj,150,10,Mumbai,1,26900.0
1421,95000.0,1,,16.1,TVS,,4,Mumbai,1,64000.0
1422,19000.0,1,40.0,19.0,Bajaj,220,11,Delhi,1,25000.0
1423,22363.0,1,45.0,13.0,Yamaha,150,9,Bangalore,1,45000.0
1424,,1,65.0,14.85,Bajaj,150,8,Bangalore,1,45000.0
1425,,1,45.0,17.2,TVS,180,8,Bangalore,1,48000.0
1426,27744.0,1,45.0,13.0,Yamaha,150,9,Bangalore,1,45000.0
1427,31773.0,1,38.0,21.0,Bajaj,220,8,Bangalore,1,48000.0
1428,,1,37.0,19.8,Royal,350,2,Delhi,1,148000.0
1429,13000.0,1,25.0,,Royal,500,6,Delhi,1,112300.0
1430,12500.0,1,55.0,7.91,Hero,,1,Hardoi,3,700000.0
1431,25000.0,1,,19.8,Royal,350,3,Bangalore,1,165000.0
1432,29963.0,1,42.0,16.7,Yamaha,150,6,Rajahmundry,3,100000.0
1433,,2,40.0,20.7,TVS,,5,Ludhiana,2,80000.0
1434,2500.0,1,35.0,24.8,UM,,5,Mumbai,1,129000.0
1435,22352.0,1,25.0,42.9,KTM,390,5,Ludhiana,2,180000.0
1436,,1,65.0,10.0,Honda,125,8,Kolkata,1,35000.0
1437,90000.0,1,65.0,,Hero,150,11,Vadodara,2,23000.0
1438,40000.0,2,45.0,13.0,Yamaha,150,10,Malout,3,45000.0
1439,800.0,1,,18.1,Hero,,3,Hyderabad,1,87000.0
1440,1440.0,1,26.0,42.3,KTM,390,3,Delhi,1,190000.0
1441,19000.0,1,32.0,24.5,Royal,410,5,Gurgaon,3,118000.0
1442,21000.0,1,35.0,19.8,Royal,350,6,Kalyan,3,86250.0
1443,22455.0,1,81.0,8.2,Hero,,3,Delhi,1,50000.0
1444,13998.0,1,63.0,14.0,Suzuki,150,6,Bangalore,1,56969.0
1445,6000.0,1,,18.7,Yamaha,150,2,Mumbai,1,155625.0
1446,50000.0,2,38.0,21.0,Bajaj,,9,Kochi,2,30000.0
1447,7886.0,1,55.0,8.2,Hero,100,3,Dehradun,3,65000.0
1448,30000.0,1,35.0,19.8,Royal,350,8,Mumbai,1,78750.0
1449,44000.0,2,35.0,19.8,Royal,350,12,Pune,1,60000.0
1450,,1,65.0,14.85,Bajaj,150,9,Delhi,1,28800.0
1451,,1,65.0,10.0,Honda,125,8,Ahmedabad,1,32500.0
1452,16000.0,1,,11.8,Bajaj,125,3,Delhi,1,62000.0
1453,88000.0,2,62.0,11.64,Bajaj,125,2,Jaipur,2,55200.0
1454,12700.0,1,75.0,9.0,Hero,125,3,Delhi,1,55000.0
1455,7500.0,1,40.0,14.6,Suzuki,150,1,Bangalore,1,150000.0
1456,20000.0,1,35.0,25.0,KTM,200,7,Thane,3,89900.0
1457,,2,29.0,26.15,Honda,,10,Mumbai,1,70000.0
1458,61000.0,1,65.0,,Hero,150,13,Bangalore,1,25000.0
1459,18000.0,1,35.0,19.1,Royal,350,1,Gurgaon,3,172100.0
1460,,1,70.0,,Bajaj,,7,Bangalore,1,25000.0
1461,10900.0,1,,18.1,Hero,200,3,Bangalore,1,105100.0
1462,47000.0,1,40.0,17.0,Hero,223,16,Bangalore,1,20000.0
1463,29614.0,1,40.0,19.0,Bajaj,220,7,Bangalore,1,55000.0
1464,,1,37.0,19.8,Royal,350,2,Delhi,1,145000.0
1465,89000.0,fourth owner or more,25.0,42.9,KTM,390,5,Jaipur,2,93000.0
1466,40126.0,1,90.0,8.1,Bajaj,100,4,Chittoor,3,34000.0
1467,3649.0,1,35.0,19.1,Royal,350,2,Delhi,1,155000.0
1468,2000.0,1,35.0,19.8,Royal,350,3,Mumbai,1,175000.0
1469,15000.0,1,35.0,24.6,KTM,200,5,Mumbai,1,89999.0
1470,10500.0,1,35.0,19.8,Royal,350,3,Ahmedabad,1,137000.0
1471,34600.0,1,53.0,16.8,Bajaj,,6,Kolkata,1,35000.0
1472,49900.0,2,26.0,29.1,Royal,535,7,Bangalore,1,135000.0
1473,,2,45.0,17.2,TVS,180,10,Pune,1,32000.0
1474,98000.0,fourth owner or more,50.0,14.3,Bajaj,,6,Sirsa,3,26000.0
1475,96000.0,1,40.0,17.0,Hero,223,13,Mumbai,1,25000.0
1476,12000.0,1,35.0,19.8,Royal,350,5,Chennai,1,140000.0
1477,3000.0,1,,30.0,Jawa,330,2,Ghaziabad,2,189000.0
1478,6500.0,1,,29.6,KTM,250,5,Bangalore,1,205000.0
1479,18000.0,1,42.0,16.0,Yamaha,150,3,Coimbatore,2,88000.0
1480,,1,80.0,9.1,Bajaj,,8,Lucknow,2,17500.0
1481,,1,40.0,20.7,TVS,,3,Bangalore,1,95000.0
1482,3500.0,1,35.0,19.8,Royal,350,3,Mumbai,1,186750.0
1483,,fourth owner or more,35.0,24.5,Bajaj,,6,Bangalore,1,80000.0
1484,,1,35.0,24.5,Bajaj,,6,Gurgaon,3,70000.0
1485,8500.0,1,84.0,8.44,Bajaj,,2,Faridabad,2,61400.0
1486,16100.0,2,35.0,19.8,Royal,350,5,Ghaziabad,2,112100.0
1487,33000.0,1,42.0,16.0,Yamaha,150,11,Chennai,1,32025.0
1488,24000.0,1,,,Royal,350,7,Bangalore,1,115000.0
1489,32000.0,1,40.0,19.0,Bajaj,220,8,Baramati,3,40000.0
1490,,1,58.0,13.0,Yamaha,150,9,Ahmedabad,1,33000.0
1491,30000.0,fourth owner or more,38.0,21.0,Bajaj,,3,Mumbai,1,62000.0
1492,95000.0,fourth owner or more,,16.1,TVS,,3,Jaipur,2,38000.0
1493,5924.0,1,,26.1,Suzuki,250,3,Bangalore,1,124350.0
1494,,2,52.0,13.82,Honda,,7,Pune,1,45000.0
1495,46000.0,1,40.0,24.2,Bajaj,200,8,Ghaziabad,2,45000.0
1496,25000.0,1,45.0,14.3,Bajaj,,5,Durgapur,2,50000.0
1497,,1,,34.5,Bajaj,,5,Bangalore,1,130000.0
1498,310000.0,1,38.0,21.0,Bajaj,220,6,Mumbai,1,55000.0
1499,52000.0,2,38.0,21.0,Bajaj,220,7,Rewa,3,47000.0
1500,,2,29.0,26.15,Honda,,10,Pune,1,60000.0
1501,,1,45.0,13.7,TVS,150,16,Bangalore,1,35000.0
1502,70000.0,2,35.0,19.8,Royal,350,7,Patna,2,105000.0
1503,,1,58.0,13.0,Yamaha,150,6,Bangalore,1,55000.0
1504,22033.0,1,40.0,19.0,Bajaj,220,8,Jaipur,2,41000.0
1505,9000.0,1,35.0,19.8,Royal,350,3,Chandigarh,2,180000.0
1506,10000.0,1,65.0,17.0,Bajaj,180,5,Chandigarh,2,85000.0
1507,28000.0,1,42.0,16.7,Yamaha,150,10,Chandigarh,2,80000.0
1508,112000.0,1,5.0,8.2,Hero,100,13,Nadiad,3,12000.0
1509,60000.0,1,65.0,7.7,Hero,100,16,Delhi,1,12119.0
1510,21000.0,1,35.0,19.8,Royal,350,5,Salem,2,155000.0
1511,30000.0,1,,13.93,Honda,160,3,Tiruppur,3,66000.0
